show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,duration_value,duration_unit,dir_cast
s5005,TV Show,21 Thunder,Not Given,"Stephanie Bennett, Emmanuel Kabongo, RJ Fetherstonhaugh, Andres Joseph, Kevin Claydon, Conrad Pla, Clark Backo, Ryan Pierce, Eileen Li, Susan Bain, Cristina Rosato, Jonathan Kim, Colm Feore",Canada,2018-03-01,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1.0,Season,"Not Given---Stephanie Bennett, Emmanuel Kabongo, RJ Fetherstonhaugh, Andres Joseph, Kevin Claydon, Conrad Pla, Clark Backo, Ryan Pierce, Eileen Li, Susan Bain, Cristina Rosato, Jonathan Kim, Colm Feore"
s5006,Movie,Adel Karam: Live from Beirut,Not Given,Adel Karam,United States,2018-03-01,2018,TV-MA,59 min,Stand-Up Comedy,59.0,min,Not Given---Adel Karam
s5007,Movie,Battle Drone,Mitch Gould,"Louis Mandylor, Daniel Southworth, Richard Alan Reid, Oleg Taktarov, Natassia Malthe, Jason Earles, Dominique Swain, Michael Paré",United States,2018-03-01,2018,TV-MA,94 min,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",94.0,min,"Mitch Gould---Louis Mandylor, Daniel Southworth, Richard Alan Reid, Oleg Taktarov, Natassia Malthe, Jason Earles, Dominique Swain, Michael Paré"
s5008,Movie,Dil Se,Mani Ratnam,"Shah Rukh Khan, Manisha Koirala, Preity Zinta, Raghuvir Yadav, Zohra Sehgal, Sabyasachi Chakraborty, Piyush Mishra, Krishnakant, Aditya Srivastava",India,2018-03-01,1998,TV-14,166 min,"Dramas, International Movies, Romantic Movies",166.0,min,"Mani Ratnam---Shah Rukh Khan, Manisha Koirala, Preity Zinta, Raghuvir Yadav, Zohra Sehgal, Sabyasachi Chakraborty, Piyush Mishra, Krishnakant, Aditya Srivastava"
s5009,Movie,Guru,Mani Ratnam,"Abhishek Bachchan, Mithun Chakraborty, Aishwarya Rai Bachchan, Madhavan, Vidya Balan, Roshan Seth, Arya Babbar, Sachin Khedekar, Dhritiman Chatterjee, Manoj Joshi",India,2018-03-01,2007,TV-PG,155 min,"Dramas, International Movies",155.0,min,"Mani Ratnam---Abhishek Bachchan, Mithun Chakraborty, Aishwarya Rai Bachchan, Madhavan, Vidya Balan, Roshan Seth, Arya Babbar, Sachin Khedekar, Dhritiman Chatterjee, Manoj Joshi"
s5010,Movie,Judwaa 2,David Dhawan,"Varun Dhawan, Jacqueline Fernandez, Tapsee Pannu, Rajpal Yadav, Sachin Khedekar, Anupam Kher, Zakir Hussain, Pavan Malhotra",India,2018-03-01,2017,TV-14,145 min,"Action & Adventure, Comedies, International Movies",145.0,min,"David Dhawan---Varun Dhawan, Jacqueline Fernandez, Tapsee Pannu, Rajpal Yadav, Sachin Khedekar, Anupam Kher, Zakir Hussain, Pavan Malhotra"
s5011,Movie,Love Beats Rhymes,RZA,"Azealia Banks, Lucien Laviscount, Jill Scott, Common, Lorraine Toussaint, Hana Mae Lee, Jeremie Harris",United States,2018-03-01,2016,R,106 min,"Dramas, Music & Musicals, Romantic Movies",106.0,min,"RZA---Azealia Banks, Lucien Laviscount, Jill Scott, Common, Lorraine Toussaint, Hana Mae Lee, Jeremie Harris"
s5012,Movie,Schubert In Love,Lars Büchel,"Olaf Schubert, Mario Adorf, Marie Leuenberger, Jochen Barkas, Bert Stephan, Martina Hill, Christoph Jungmann, Luise Wolfram, Hildegard Schroedter, Imke Buchel",Germany,2018-03-01,2016,TV-14,94 min,"Comedies, International Movies",94.0,min,"Lars Büchel---Olaf Schubert, Mario Adorf, Marie Leuenberger, Jochen Barkas, Bert Stephan, Martina Hill, Christoph Jungmann, Luise Wolfram, Hildegard Schroedter, Imke Buchel"
s5013,Movie,Shubh Aarambh,Amit Barot,"Harsh Chhaya, Prachi Shah, Bharat Chawda, Deeksha Joshi, Aarjav Trivedi, Prashant Barot, Harsha Bhavsar",India,2018-03-01,2017,TV-PG,127 min,"Dramas, International Movies, Romantic Movies",127.0,min,"Amit Barot---Harsh Chhaya, Prachi Shah, Bharat Chawda, Deeksha Joshi, Aarjav Trivedi, Prashant Barot, Harsha Bhavsar"
s5014,Movie,Something Huge,Carlo Padial,"Berto Romero, Carolina Bang, Javier Botet, Carlos Areces, Miguel Noguera, Toni Sevilla",Spain,2018-03-01,2017,TV-MA,87 min,"Comedies, Independent Movies, International Movies",87.0,min,"Carlo Padial---Berto Romero, Carolina Bang, Javier Botet, Carlos Areces, Miguel Noguera, Toni Sevilla"
s5015,Movie,Swades,Ashutosh Gowariker,"Shah Rukh Khan, Gayatri Joshi, Kishori Balal, Smith Seth, Lekh Tandon, Rajesh Vivek, Daya Shankar Pandey, Farrukh Jaffar",India,2018-03-01,2004,TV-PG,185 min,"Dramas, International Movies",185.0,min,"Ashutosh Gowariker---Shah Rukh Khan, Gayatri Joshi, Kishori Balal, Smith Seth, Lekh Tandon, Rajesh Vivek, Daya Shankar Pandey, Farrukh Jaffar"
s5016,Movie,Swearnet Live,"Mike Smith, John Paul Tremblay, Robb Wells","Mike Smith, John Paul Tremblay, Robb Wells, John Dunsworth, Pat Roach, Leigh MacInnis, Luke Gordon",Canada,2018-03-01,2014,TV-MA,75 min,"Comedies, International Movies",75.0,min,"Mike Smith, John Paul Tremblay, Robb Wells---Mike Smith, John Paul Tremblay, Robb Wells, John Dunsworth, Pat Roach, Leigh MacInnis, Luke Gordon"
s5017,Movie,Trailer Park Boys Live at the North Pole,"Mike Smith, John Paul Tremblay, Robb Wells","Mike Smith, John Paul Tremblay, Robb Wells, John Dunsworth, Pat Roach, Jacob Rolfe, Marguerite McNeil, Doug Barron, Paul Doucette, Gareth Meagher",Canada,2018-03-01,2014,TV-MA,89 min,Movies,89.0,min,"Mike Smith, John Paul Tremblay, Robb Wells---Mike Smith, John Paul Tremblay, Robb Wells, John Dunsworth, Pat Roach, Jacob Rolfe, Marguerite McNeil, Doug Barron, Paul Doucette, Gareth Meagher"
s5018,Movie,Trailer Park Boys Live In F**kin' Dublin,"Mike Smith, John Paul Tremblay, Robb Wells","Mike Smith, John Paul Tremblay, Robb Wells, Pat Roach",Canada,2018-03-01,2014,TV-MA,81 min,Movies,81.0,min,"Mike Smith, John Paul Tremblay, Robb Wells---Mike Smith, John Paul Tremblay, Robb Wells, Pat Roach"
s5019,Movie,Trailer Park Boys: Say Goodnight to the Bad Guys,Mike Clattenburg,"John Paul Tremblay, Robb Wells, John Dunsworth, Patrick Roach, Lucy Decoutere, Sarah Dunsworth, Barrie Dunn, Jeanna Harrison, Shelley Thompson, Tyrone Parsons",Canada,2018-03-01,2008,TV-MA,47 min,"Comedies, Cult Movies",47.0,min,"Mike Clattenburg---John Paul Tremblay, Robb Wells, John Dunsworth, Patrick Roach, Lucy Decoutere, Sarah Dunsworth, Barrie Dunn, Jeanna Harrison, Shelley Thompson, Tyrone Parsons"
s5020,Movie,Trailer Park Boys: Xmas Special,Mike Clattenburg,"John Paul Tremblay, Robb Wells, John Dunsworth, Patrick Roach, Lucy Decoutere, Sarah Dunsworth, Cory Bowles, Barrie Dunn, Michael Jackson, Shelley Thompson",Canada,2018-03-01,2004,TV-MA,46 min,Movies,46.0,min,"Mike Clattenburg---John Paul Tremblay, Robb Wells, John Dunsworth, Patrick Roach, Lucy Decoutere, Sarah Dunsworth, Cory Bowles, Barrie Dunn, Michael Jackson, Shelley Thompson"
s5021,Movie,Tu Hai Mera Sunday,Milind Dhaimade,"Barun Sobti, Shahana Goswami, Vishal Malhotra, Avinash Tiwary, Rasika Dugal, Maanvi Gagroo, Nakul Bhalla, Jay Upadhyay",India,2018-03-01,2016,TV-14,125 min,"Comedies, Independent Movies, International Movies",125.0,min,"Milind Dhaimade---Barun Sobti, Shahana Goswami, Vishal Malhotra, Avinash Tiwary, Rasika Dugal, Maanvi Gagroo, Nakul Bhalla, Jay Upadhyay"
s5022,Movie,Yuva,Mani Ratnam,"Ajay Devgn, Abhishek Bachchan, Vivek Oberoi, Esha Deol, Kareena Kapoor, Rani Mukerji, Loveleen Mishra, Anant Nag, Om Puri, Vijay Raaz, Sonu Sood",India,2018-03-01,2004,TV-14,160 min,"Dramas, International Movies",160.0,min,"Mani Ratnam---Ajay Devgn, Abhishek Bachchan, Vivek Oberoi, Esha Deol, Kareena Kapoor, Rani Mukerji, Loveleen Mishra, Anant Nag, Om Puri, Vijay Raaz, Sonu Sood"
s5023,Movie,반드시 잡는다,Hong-seon Kim,Baek Yoon-sik,South Korea,2018-02-28,2017,TV-MA,110 min,"Dramas, International Movies, Thrillers",110.0,min,Hong-seon Kim---Baek Yoon-sik
s5024,Movie,Derren Brown: The Push,Not Given,Derren Brown,United Kingdom,2018-02-27,2018,TV-MA,69 min,Movies,69.0,min,Not Given---Derren Brown
s5025,Movie,Marlon Wayans: Woke-ish,Marcus Raboy,Marlon Wayans,United States,2018-02-27,2018,TV-MA,67 min,Stand-Up Comedy,67.0,min,Marcus Raboy---Marlon Wayans
s5026,Movie,Veronica,Paco Plaza,"Sandra Escacena, Claudia Placer, Bruna González, Iván Chavero, Ana Torrent, Consuelo Trujillo",Spain,2018-02-25,2017,TV-MA,105 min,"Horror Movies, International Movies, Thrillers",105.0,min,"Paco Plaza---Sandra Escacena, Claudia Placer, Bruna González, Iván Chavero, Ana Torrent, Consuelo Trujillo"
s5027,TV Show,Best Lover,Not Given,"Da-hae Lee, Zhou Mi, Wang Qiuzi, Kwang-hyun Park, Jia Zhengyu, Jeong-hak Park","South Korea, China",2018-02-23,2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1.0,Season,"Not Given---Da-hae Lee, Zhou Mi, Wang Qiuzi, Kwang-hyun Park, Jia Zhengyu, Jeong-hak Park"
s5028,TV Show,Marseille,Not Given,"Gérard Depardieu, Benoît Magimel, Géraldine Pailhas, Nadia Farès, Stéphane Caillard, Jean-René Privat, Pascal Elso, Gérard Meylan",France,2018-02-23,2018,TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Thrillers",2.0,Seasons,"Not Given---Gérard Depardieu, Benoît Magimel, Géraldine Pailhas, Nadia Farès, Stéphane Caillard, Jean-René Privat, Pascal Elso, Gérard Meylan"
s5029,Movie,Mute,Duncan Jones,"Alexander Skarsgård, Paul Rudd, Justin Theroux","United Kingdom, Germany",2018-02-23,2018,TV-MA,127 min,"Sci-Fi & Fantasy, Thrillers",127.0,min,"Duncan Jones---Alexander Skarsgård, Paul Rudd, Justin Theroux"
s5030,TV Show,Seven Seconds,Not Given,"Clare-Hope Ashitey, Regina King, Beau Knapp, Michael Mosley, David Lyons, Russell Hornsby, Raúl Castillo, Patrick Murney",United States,2018-02-23,2018,TV-MA,1 Season,"Crime TV Shows, TV Dramas",1.0,Season,"Not Given---Clare-Hope Ashitey, Regina King, Beau Knapp, Michael Mosley, David Lyons, Russell Hornsby, Raúl Castillo, Patrick Murney"
s5031,TV Show,Hitler's Circle of Evil,Not Given,"Alisdair Simpson, Henrik Jørgensen, James Lowe, Blake Scott, Peter Turnbull",United Kingdom,2018-02-22,2017,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows",1.0,Season,"Not Given---Alisdair Simpson, Henrik Jørgensen, James Lowe, Blake Scott, Peter Turnbull"
s5032,Movie,Forgotten,Hang-Jun Jang,"Ha-neul Kang, Moo-Yul Kim, Young-hee Na, Seong-kun Mun, Myung-Ryul Nam, Eun-woo Lee, Chan-bi Jung, Go Choi, Seong-il Bae, Soon-won Lee",South Korea,2018-02-21,2017,TV-MA,109 min,"Dramas, International Movies, Thrillers",109.0,min,"Hang-Jun Jang---Ha-neul Kang, Moo-Yul Kim, Young-hee Na, Seong-kun Mun, Myung-Ryul Nam, Eun-woo Lee, Chan-bi Jung, Go Choi, Seong-il Bae, Soon-won Lee"
s5033,TV Show,The Frankenstein Chronicles,Not Given,"Sean Bean, Tom Ward, Richie Campbell, Vanessa Kirby, Ed Stoppard, Ryan Sampson, Robbie Gee, Anna Maxwell Martin, Elliot Cowan, Charlie Creed-Miles, Eloise Smyth, Samuel West",United Kingdom,2018-02-20,2017,TV-MA,2 Seasons,"British TV Shows, Crime TV Shows, International TV Shows",2.0,Seasons,"Not Given---Sean Bean, Tom Ward, Richie Campbell, Vanessa Kirby, Ed Stoppard, Ryan Sampson, Robbie Gee, Anna Maxwell Martin, Elliot Cowan, Charlie Creed-Miles, Eloise Smyth, Samuel West"
s5034,Movie,FullMetal Alchemist,Fumihiko Sori,"Ryosuke Yamada, Tsubasa Honda, Dean Fujioka, Misako Renbutsu, Kanata Hongo, Shinji Uchiyama, Jun Kunimura, Yo Oizumi, Ryuta Sato, Fumiyo Kohinata, Yasuko Matsuyuki",Japan,2018-02-19,2017,TV-PG,134 min,"Action & Adventure, Dramas, International Movies",134.0,min,"Fumihiko Sori---Ryosuke Yamada, Tsubasa Honda, Dean Fujioka, Misako Renbutsu, Kanata Hongo, Shinji Uchiyama, Jun Kunimura, Yo Oizumi, Ryuta Sato, Fumiyo Kohinata, Yasuko Matsuyuki"
s5035,Movie,Agustín Aristarán: Soy Rada,Mariano Baez,Agustín Aristarán,Argentina,2018-02-16,2018,TV-MA,60 min,Stand-Up Comedy,60.0,min,Mariano Baez---Agustín Aristarán
s5036,TV Show,Dragons: Race to the Edge,Not Given,"Jay Baruchel, America Ferrera, T.J. Miller, Christopher Mintz-Plasse, Andree Vermeulen, Zack Pearlman",United States,2018-02-16,2018,TV-Y7,6 Seasons,"Kids' TV, TV Action & Adventure",6.0,Seasons,"Not Given---Jay Baruchel, America Ferrera, T.J. Miller, Christopher Mintz-Plasse, Andree Vermeulen, Zack Pearlman"
s5037,TV Show,Everything Sucks!,Not Given,"Jahi Di'Allo Winston, Peyton Kennedy, Patch Darragh, Claudine Mboligikpelani Nako, Rio Mangini, Quinn Liebling, Sydney Sweeney, Elijah Stevenson, Zachary Ray Sherman, Abi Brittle",United States,2018-02-16,2018,TV-14,1 Season,"TV Comedies, TV Dramas, Teen TV Shows",1.0,Season,"Not Given---Jahi Di'Allo Winston, Peyton Kennedy, Patch Darragh, Claudine Mboligikpelani Nako, Rio Mangini, Quinn Liebling, Sydney Sweeney, Elijah Stevenson, Zachary Ray Sherman, Abi Brittle"
s5038,Movie,Irreplaceable You,Stephanie Laing,"Gugu Mbatha-Raw, Michiel Huisman, Christopher Walken, Steve Coogan, Kate McKinnon, Jacki Weaver, Timothy Simons, Brian Tyree Henry, Alanna Masterson, Gayle Rankin, Tamara Tunie",United States,2018-02-16,2018,TV-MA,96 min,"Dramas, Romantic Movies",96.0,min,"Stephanie Laing---Gugu Mbatha-Raw, Michiel Huisman, Christopher Walken, Steve Coogan, Kate McKinnon, Jacki Weaver, Timothy Simons, Brian Tyree Henry, Alanna Masterson, Gayle Rankin, Tamara Tunie"
s5039,TV Show,Re:Mind,Not Given,Keyakizaka46,Japan,2018-02-15,2017,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",1.0,Season,Not Given---Keyakizaka46
s5040,Movie,Chris Rock: Tamborine,Bo Burnham,Chris Rock,United States,2018-02-14,2018,TV-MA,65 min,Stand-Up Comedy,65.0,min,Bo Burnham---Chris Rock
s5041,Movie,Love Per Square Foot,Anand Tiwari,"Vicky Kaushal, Angira Dhar, Alankrita Sahai, Raghuvir Yadav, Ratna Pathak Shah, Supriya Pathak",India,2018-02-14,2018,TV-14,133 min,"Comedies, International Movies, Romantic Movies",133.0,min,"Anand Tiwari---Vicky Kaushal, Angira Dhar, Alankrita Sahai, Raghuvir Yadav, Ratna Pathak Shah, Supriya Pathak"
s5042,Movie,Seeing Allred,"Roberta Grossman, Sophie Sartain",Gloria Allred,United States,2018-02-09,2018,TV-14,96 min,Documentaries,96.0,min,"Roberta Grossman, Sophie Sartain---Gloria Allred"
s5043,Movie,The Ritual,David Bruckner,"Rafe Spall, Arsher Ali, Robert James-Collier, Sam Troughton","United Kingdom, Canada",2018-02-09,2018,TV-MA,95 min,"Horror Movies, International Movies, Thrillers",95.0,min,"David Bruckner---Rafe Spall, Arsher Ali, Robert James-Collier, Sam Troughton"
s5044,Movie,The Trader (Sovdagari),Tamta Gabrichidze,Not Given,Georgia,2018-02-09,2018,TV-PG,24 min,"Documentaries, International Movies",24.0,min,Tamta Gabrichidze---Not Given
s5045,Movie,When We First Met,Ari Sandel,"Adam DeVine, Alexandra Daddario, Shelley Hennig, Robbie Amell, Andrew Bachelor",United States,2018-02-09,2018,TV-14,97 min,"Comedies, Romantic Movies",97.0,min,"Ari Sandel---Adam DeVine, Alexandra Daddario, Shelley Hennig, Robbie Amell, Andrew Bachelor"
s5046,Movie,Fred Armisen: Standup For Drummers,Lance Bangs,Fred Armisen,United States,2018-02-06,2018,TV-PG,65 min,"Music & Musicals, Stand-Up Comedy",65.0,min,Lance Bangs---Fred Armisen
s5047,TV Show,Valor,Not Given,"Christina Ochoa, Matt Barr, Corbin Reid, Charlie Barnett, W. Tré Davis",United States,2018-02-06,2017,TV-14,1 Season,"TV Action & Adventure, TV Dramas",1.0,Season,"Not Given---Christina Ochoa, Matt Barr, Corbin Reid, Charlie Barnett, W. Tré Davis"
s5048,Movie,The Cloverfield Paradox,Julius Onah,"Gugu Mbatha-Raw, David Oyelowo, Daniel Brühl, John Ortiz, Chris O'Dowd, Aksel Hennie, Zhang Ziyi, Elizabeth Debicki, Roger Davies, Clover Nee",United States,2018-02-05,2018,PG-13,102 min,"Action & Adventure, Sci-Fi & Fantasy",102.0,min,"Julius Onah---Gugu Mbatha-Raw, David Oyelowo, Daniel Brühl, John Ortiz, Chris O'Dowd, Aksel Hennie, Zhang Ziyi, Elizabeth Debicki, Roger Davies, Clover Nee"
s5049,TV Show,Coach Snoop,Not Given,Snoop Dogg,United States,2018-02-02,2018,TV-MA,1 Season,"Docuseries, Reality TV",1.0,Season,Not Given---Snoop Dogg
s5050,Movie,Kavin Jay: Everybody Calm Down!,Michael McKay,Kavin Jay,United States,2018-02-02,2018,TV-MA,53 min,Stand-Up Comedy,53.0,min,Michael McKay---Kavin Jay
s5051,Movie,On Body and Soul,Ildiko Enyedi,"Alexandra Borbély, Géza Morcsányi, Réka Tenki, Zoltán Schneider, Ervin Nagy, Itala Bekes, Éva Bata, Pál Mácsai, Zsuzsa Jaro, Nóra Rainer-Micsinyei",Hungary,2018-02-02,2017,TV-MA,116 min,"Dramas, International Movies, Romantic Movies",116.0,min,"Ildiko Enyedi---Alexandra Borbély, Géza Morcsányi, Réka Tenki, Zoltán Schneider, Ervin Nagy, Itala Bekes, Éva Bata, Pál Mácsai, Zsuzsa Jaro, Nóra Rainer-Micsinyei"
s5052,Movie,The Bros,You-Jeong Chang,"Dong-hwi Lee, Dong-seok Ma, Ha-Nui Lee, Woo-jin Jo, Young-chang Song, Chang-wook Ji, Man-seok Oh, Ye-ji Seo",South Korea,2018-02-02,2017,TV-14,102 min,"Comedies, Dramas, International Movies",102.0,min,"You-Jeong Chang---Dong-hwi Lee, Dong-seok Ma, Ha-Nui Lee, Woo-jin Jo, Young-chang Song, Chang-wook Ji, Man-seok Oh, Ye-ji Seo"
s5053,Movie,Liberated: The New Sexual Revolution,Not Given,Not Given,"United States, Mexico",2018-02-01,2017,TV-MA,86 min,Documentaries,86.0,min,Not Given---Not Given
s5054,Movie,Newness,Drake Doremus,"Nicholas Hoult, Laia Costa, Danny Huston, Courtney Eaton, Matthew Gray Gubler, Albert Hammond Jr.",United States,2018-02-01,2017,TV-MA,117 min,"Dramas, Independent Movies, Romantic Movies",117.0,min,"Drake Doremus---Nicholas Hoult, Laia Costa, Danny Huston, Courtney Eaton, Matthew Gray Gubler, Albert Hammond Jr."
s5055,TV Show,Under Arrest,Dan Forrer,Not Given,United States,2018-02-01,2016,TV-MA,8 Seasons,"Crime TV Shows, Docuseries, International TV Shows",8.0,Seasons,Dan Forrer---Not Given
s5056,Movie,Expedition Happiness,Selima Taibi,"Selima Taibi, Felix Starck",Germany,2018-01-31,2017,TV-PG,96 min,"Documentaries, International Movies",96.0,min,"Selima Taibi---Selima Taibi, Felix Starck"
s5057,Movie,Jerry Seinfeld: I'm Telling You for the Last Time,Marty Callner,Jerry Seinfeld,United States,2018-01-30,1998,TV-14,69 min,Stand-Up Comedy,69.0,min,Marty Callner---Jerry Seinfeld
s5058,TV Show,Retribution,Not Given,"Georgina Campbell, Joe Dempsie, Adrian Edmondson, Steve Evets, Laura Fraser, Julie Graham, John Lynch, Gary Lewis, Juliet Stevenson, Joanna Vanderham",United Kingdom,2018-01-30,2016,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",1.0,Season,"Not Given---Georgina Campbell, Joe Dempsie, Adrian Edmondson, Steve Evets, Laura Fraser, Julie Graham, John Lynch, Gary Lewis, Juliet Stevenson, Joanna Vanderham"
s5059,Movie,Holy Camp!,"Javier Ambrossi, Javier Calvo","Macarena García, Anna Castillo, Belén Cuesta, Gracia Olayo, Richard Collins-Moore, Llum Barrera, Secun de la Rosa, María Isabel Díaz, Víctor Elías, Henry Méndez, Esti Quesada",Spain,2018-01-29,2017,TV-MA,108 min,"Comedies, Dramas, Faith & Spirituality",108.0,min,"Javier Ambrossi, Javier Calvo---Macarena García, Anna Castillo, Belén Cuesta, Gracia Olayo, Richard Collins-Moore, Llum Barrera, Secun de la Rosa, María Isabel Díaz, Víctor Elías, Henry Méndez, Esti Quesada"
s5060,Movie,A Futile and Stupid Gesture,David Wain,"Will Forte, Domhnall Gleeson, Martin Mull, Joel McHale, Matt Lucas, Thomas Lennon, Seth Green, Jackie Tohn, Natasha Lyonne, Emmy Rossum, Elvy Yost, Matt Walsh, John Gemberling, Rick Glassman, Camille Guaty",United States,2018-01-26,2018,TV-MA,102 min,Comedies,102.0,min,"David Wain---Will Forte, Domhnall Gleeson, Martin Mull, Joel McHale, Matt Lucas, Thomas Lennon, Seth Green, Jackie Tohn, Natasha Lyonne, Emmy Rossum, Elvy Yost, Matt Walsh, John Gemberling, Rick Glassman, Camille Guaty"
s5061,Movie,Fakkah Fuzz: Almost Banned,Michael McKay,Fakkah Fuzz,Singapore,2018-01-26,2018,TV-MA,61 min,Stand-Up Comedy,61.0,min,Michael McKay---Fakkah Fuzz
s5062,Movie,Mau Nieto: Viviendo sobrio… desde el bar,Not Given,Mau Nieto,Mexico,2018-01-26,2018,TV-MA,57 min,Stand-Up Comedy,57.0,min,Not Given---Mau Nieto
s5063,Movie,Sebastián Marcelo Wainraich,"Raúl Campos, Jan Suter",Sebastián Marcelo Wainraich,Argentina,2018-01-26,2018,TV-MA,49 min,Stand-Up Comedy,49.0,min,"Raúl Campos, Jan Suter---Sebastián Marcelo Wainraich"
s5064,TV Show,The Adventures of Puss in Boots,Not Given,"Eric Bauza, Jayma Mays, Grey DeLisle, Paul Rugg, Joshua Rush, Candi Milo, Laraine Newman",United States,2018-01-26,2018,TV-Y7,6 Seasons,"Kids' TV, TV Comedies",6.0,Seasons,"Not Given---Eric Bauza, Jayma Mays, Grey DeLisle, Paul Rugg, Joshua Rush, Candi Milo, Laraine Newman"
s5065,Movie,Acts of Vengeance,Isaac Florentine,"Antonio Banderas, Karl Urban, Paz Vega, Robert Forster, Clint Dyer, Cristina Serafini, Lillian Blankenship, Atanas Srebrev, Mark Rhino Smith","Bulgaria, United States",2018-01-25,2017,R,87 min,"Action & Adventure, International Movies",87.0,min,"Isaac Florentine---Antonio Banderas, Karl Urban, Paz Vega, Robert Forster, Clint Dyer, Cristina Serafini, Lillian Blankenship, Atanas Srebrev, Mark Rhino Smith"
s5066,TV Show,Prison Playbook,Not Given,"Hae-soo Park, Kyung-ho Jung, Dong-il Sung, Krystal Jung, Soo-jeong Ye, Jae-sung Jung, Hoon-jin Lee, Kyoo-hyung Lee, Ho-cheol Lee, Chang-hwan Ahn, Kyung-nam Kim",South Korea,2018-01-24,2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Comedies",1.0,Season,"Not Given---Hae-soo Park, Kyung-ho Jung, Dong-il Sung, Krystal Jung, Soo-jeong Ye, Jae-sung Jung, Hoon-jin Lee, Kyoo-hyung Lee, Ho-cheol Lee, Chang-hwan Ahn, Kyung-nam Kim"
s5067,Movie,Ricardo Quevedo: Hay gente así,"Raúl Campos, Jan Suter",Ricardo Quevedo,Colombia,2018-01-24,2018,TV-MA,59 min,Stand-Up Comedy,59.0,min,"Raúl Campos, Jan Suter---Ricardo Quevedo"
s5068,Movie,Todd Glass: Act Happy,Scott Moran,Todd Glass,United States,2018-01-23,2018,TV-MA,63 min,Stand-Up Comedy,63.0,min,Scott Moran---Todd Glass
s5069,Movie,Countdown to Death: Pablo Escobar,"Santiago Diaz, Pablo Martin Farina",Not Given,Not Given,2018-01-22,2017,TV-MA,69 min,"Documentaries, International Movies",69.0,min,"Santiago Diaz, Pablo Martin Farina---Not Given"
